bgg_id,name,overall_rank,community,profile_dimension,manual_label,community_type,include_in_user_profiles
18100,China,1374,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
344554,Décorum,1375,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
66837,1862: Railway Mania in the Eastern Counties,1376,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
60,Vinci,1377,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
143884,Machi Koro,1378,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
142326,Eight-Minute Empire: Legends,1379,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
37836,"Julius Caesar: Caesar, Pompey, and the Roman Civil War",1380,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
354,Stick 'Em,1381,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
268620,Similo,1382,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
298102,Roll Camera!: The Filmmaking Board Game,1383,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
833,For the People,1384,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
271869,Sushi Roll,1385,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
176544,Automania,1386,32,other,Open-drafting tactical euro cluster,bridge_cluster,review
244536,Tiny Epic Zombies,1387,23,other,Fantasy adventure / deck-building gateway,taste_cross_over,review
5737,Domaine,1388,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
207243,The City of Kings,1389,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
350205,Horseless Carriage,1390,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
222514,Batman: Gotham City Chronicles,1391,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
407343,Ironwood,1392,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
91080,Andean Abyss,1393,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
154246,La Isla,1394,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
1301,Netrunner,1395,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
365104,Planted: A Game of Nature & Nurture,1396,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
240855,Lockup: A Roll Player Tale,1397,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
244049,Forum Trajanum,1398,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
301257,Maglev Metro,1399,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
398,Botswana,1400,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
43443,Castle Panic,1401,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
422332,Star Wars: The Deckbuilding Game – Clone Wars Edition,1402,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
1822,Wilderness War,1403,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
425445,Sweet Lands,1404,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
180899,Ponzi Scheme,1405,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
338093,Ancient Knowledge,1406,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
282954,Paris,1407,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
256606,Spirits of the Wild,1408,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
551,Battle Cry,1409,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
213266,Circle the Wagons,1410,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
229265,Wendake,1411,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
233961,Claim,1412,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
1115,Poker,1413,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
436215,The Hobbit: There and Back Again,1414,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
434367,Nippon: Zaibatsu,1415,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
183571,Deep Space D-6,1416,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
326934,Unmatched: Hell's Kitchen,1417,16,other,Unmatched / skirmish series cluster,franchise_series,no
188547,Maximum Apocalypse,1418,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
234669,Legacy of Dragonholt,1419,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
338628,Trails,1420,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
163642,Chimera Station,1421,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
291859,Riftforce,1422,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
241477,Karak,1423,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
386166,Santorini: Pantheon Edition,1424,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
44163,Power Grid: Factory Manager,1425,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
137297,Rise of Augustus,1426,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
332386,Brew,1427,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
82168,Escape from the Aliens in Outer Space,1428,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
392023,Mycelia,1429,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
225482,Seas of Strife,1430,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
152162,Diamonds,1431,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
192074,Odin's Ravens (Second Edition),1432,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
345976,System Gateway (fan expansion for Android: Netrunner),1433,5,other,Area-control crossover / Root-Eclipse cluster,bridge_cluster,review
85897,Thunderstone: Dragonspire,1434,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
403754,Middle Ages,1435,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
397931,Deep Regrets,1436,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
302388,Back to the Future: Back in Time,1437,18,other,Mass-market gateway / family strategy bridge,bridge_cluster,review
331820,Rolling Heights,1438,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
71671,Yggdrasil,1439,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
314088,Agropolis,1440,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
183880,Risk: Star Wars Edition,1441,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
8989,Hansa,1442,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
369646,Disney Lorcana,1443,34,other,Licensed family/fandom games,franchise_series,no
218421,Street Masters,1444,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
45986,Stronghold,1445,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
197070,Massive Darkness,1446,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
140933,Blueprints,1447,30,other,,tiny_fragment,no
164265,Witness,1448,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
257614,Tussie Mussie,1449,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
338376,A Gest of Robin Hood,1450,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
207336,Honshū,1451,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
156091,Sons of Anarchy: Men of Mayhem,1452,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
254127,Europa Universalis: The Price of Power,1453,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
228660,Betrayal at Baldur's Gate,1454,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
344258,That Time You Killed Me,1455,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
104020,Vanuatu,1456,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
219101,Pavlov's House,1457,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
149155,Dead Man's Draw,1458,1,other,Thematic adventure / licensed bridge cluster,bridge_cluster,review
124,Primordial Soup,1459,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
257518,Claustrophobia 1643,1460,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
22141,Cleopatra and the Society of Architects,1461,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
298371,Wild Space,1462,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
105,Colossal Arena,1463,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
216092,Unlock!: Escape Adventures – Squeek & Sausage,1464,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
184151,Legend of the Five Rings: The Card Game,1465,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
16395,Blokus Duo,1466,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
293835,Oltréé,1467,1,other,Thematic adventure / licensed bridge cluster,bridge_cluster,review
295785,Euthia: Torment of Resurrection,1468,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
386937,Lacuna,1469,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
226520,EXIT: The Game – The Sinister Mansion,1470,4,legacy_narrative_mystery,Legacy + narrative mystery,shared_culture,yes
195162,Plague Inc.: The Board Game,1471,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
13823,Fairy Tale,1472,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
339958,Gutenberg,1473,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
318472,Blood Bowl: Second Season Edition,1474,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
382518,Sankoré: The Pride of Mansa Musa,1475,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
366683,Raising Robots,1476,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
364766,MicroMacro: Crime City – All In,1477,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
1634,Warhammer Quest,1478,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
272380,SHŌBU,1479,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
135382,Shadowrun: Crossfire,1480,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
221318,Whistle Stop,1481,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
327711,It's a Wonderful Kingdom,1482,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
34084,Witch's Brew,1483,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
256997,Perseverance: Castaway Chronicles – Episodes 1 & 2,1484,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
89409,BattleCON: War of Indines,1485,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
408547,Things in Rings,1486,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
312859,Townsfolk Tussle,1487,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
128721,Crisis,1488,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
358124,Mists over Carcassonne,1489,17,roll_and_write_number_dice_games,Roll-and-write / number dice games,taste_cross_over,yes
83195,Ghost Blitz,1490,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
231484,Carnival of Monsters,1491,24,other,Ark Nova universal-appeal micro-cluster,bridge_singleton,no
27364,Caylus Magna Carta,1492,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
226518,EXIT: The Game – The Sunken Treasure,1493,4,legacy_narrative_mystery,Legacy + narrative mystery,shared_culture,yes
159473,Quartermaster General,1494,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
378387,Inventors of the South Tigris,1495,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
94246,1812: The Invasion of Canada,1496,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
171879,Kraftwagen,1497,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
330038,Llamaland,1498,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
67492,Battles of Westeros,1499,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
288169,The Fox in the Forest Duet,1500,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
251412,On Tour,1501,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
121410,Steam Park,1502,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
126100,Mythos Tales,1503,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
393307,Tower Up,1504,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
527,GIPF,1505,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
299252,Here to Slay,1506,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
165986,Royals,1507,36,other,Light set-collection gateway,bridge_cluster,review
41916,The Magic Labyrinth,1508,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
35815,A Touch of Evil: The Supernatural Game,1509,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
174660,New York 1901,1510,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
253608,18Chesapeake,1511,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
440007,The Druids of Edora,1512,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
173101,Council of 4,1513,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
291962,Paper Dungeons: A Dungeon Scrawler Game,1514,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
165872,Liberty or Death: The American Insurrection,1515,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
102548,Dungeon Fighter,1516,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
151007,Pathfinder Adventure Card Game: Skull & Shackles – Base Set,1517,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
91873,Strasbourg,1518,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
25643,Arkadia,1519,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
25821,The Werewolves of Miller's Hollow,1520,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
437306,Parks (Second Edition),1521,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
68264,No Retreat! The Russian Front,1522,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
10,Elfenland,1523,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
255674,Imhotep: The Duel,1524,15,other,Deck-manipulation / engine gateway cluster,bridge_cluster,review
42452,Rattus,1525,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
287938,Kitchen Rush (Revised Edition),1526,17,roll_and_write_number_dice_games,Roll-and-write / number dice games,taste_cross_over,yes
312267,Star Wars: Unlock!,1527,37,other,Escape-room / Unlock series cluster,franchise_series,no
269595,Copenhagen,1528,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
152470,Fief: France 1429,1529,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
63975,Mountain Goats,1530,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
191597,Dale of Merchants 2,1531,29,other,Small two-player/set-collection card games,bridge_cluster,review
9220,Saboteur,1532,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
2842,TransAmerica,1533,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
16986,Ubongo,1534,17,roll_and_write_number_dice_games,Roll-and-write / number dice games,taste_cross_over,yes
85256,Timeline: Inventions,1535,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
131014,Carcassonne: Winter Edition,1536,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
147303,Carcassonne: South Seas,1537,41,other,Ticket to Ride / route-building series cluster,franchise_series,no
182694,Watson & Holmes,1538,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
183006,Qwinto,1539,17,roll_and_write_number_dice_games,Roll-and-write / number dice games,taste_cross_over,yes
249746,Nanty Narking,1540,5,other,Area-control crossover / Root-Eclipse cluster,bridge_cluster,review
264982,Coloma,1541,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
299121,Machina Arcana (Second/Third Edition),1542,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
154386,Medieval Academy,1543,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
229491,Edge of Darkness,1544,23,other,Fantasy adventure / deck-building gateway,taste_cross_over,review
1540,BattleTech,1545,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
121297,Fleet,1546,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
223855,Sentient,1547,32,other,Open-drafting tactical euro cluster,bridge_cluster,review
238638,Castell,1548,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
332944,Sobek: 2 Players,1549,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
187377,Vikings Gone Wild,1550,23,other,Fantasy adventure / deck-building gateway,taste_cross_over,review
331224,Zombicide: Undead or Alive,1551,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
339906,The Hunger,1552,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
8045,Princes of the Renaissance,1553,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
366310,Dice Throne: Santa v. Krampus,1554,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
30381,Hamburgum,1555,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
227456,Escape the Dark Castle,1556,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
315695,Veiled Fate,1557,5,other,Area-control crossover / Root-Eclipse cluster,bridge_cluster,review
254226,Unlock!: Exotic Adventures,1558,37,other,Escape-room / Unlock series cluster,franchise_series,no
225244,Ticket to Ride: Germany,1559,41,other,Ticket to Ride / route-building series cluster,franchise_series,no
322656,burncycle,1560,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
104347,Santiago de Cuba,1561,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
230085,Agra,1562,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
12995,Dungeon Twister,1563,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
1261,Medina,1564,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
383010,Clank! Legacy 2: Acquisitions Incorporated – Darkest Magic,1565,4,legacy_narrative_mystery,Legacy + narrative mystery,shared_culture,yes
38713,Time's Up! Party,1566,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
347767,Ostia,1567,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
17396,Manoeuvre,1568,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
306882,Railroad Ink Challenge: Shining Yellow Edition,1569,31,other,Railroad Ink / spatial puzzle cluster,franchise_series,no
316858,CloudAge,1570,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
358981,"Air, Land, & Sea: Spies, Lies, & Supplies",1571,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
61692,Axis & Allies: Europe 1940,1572,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
283294,Yukon Airways,1573,17,roll_and_write_number_dice_games,Roll-and-write / number dice games,taste_cross_over,yes
159504,Folklore: The Affliction,1574,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
302524,Super-Skill Pinball: 4-Cade,1575,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
42910,Peloponnes,1576,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
826,Cartagena,1577,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
19100,Hacienda,1578,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
123955,Thunderbolt Apache Leader,1579,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
315727,Last Light,1580,5,other,Area-control crossover / Root-Eclipse cluster,bridge_cluster,review
157526,Viceroy,1581,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
39953,A Game of Thrones: The Card Game,1582,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
224821,One Deck Dungeon: Forest of Shadows,1583,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
300442,Trekking the World,1584,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
363369,Starship Captains,1585,1,other,Thematic adventure / licensed bridge cluster,bridge_cluster,review
159503,The Captain Is Dead,1586,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
7805,Fearsome Floors,1587,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
134253,Hostage Negotiator,1588,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
18258,Mission: Red Planet,1589,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
390340,Challengers! Beach Cup,1590,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
371947,3 Ring Circus,1591,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
151771,La Cosa Nostra,1592,0,other,Terraforming Mars universal-appeal micro-cluster,bridge_singleton,no
253759,Paint the Roses,1593,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
335609,TEN,1594,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
855,Java,1595,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
15818,Pick-omino,1596,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
375852,Welcome to Everdell,1597,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
247236,Duelosaur Island,1598,21,other,Viticulture / Dinosaur Island gateway bridge,bridge_cluster,no
205716,New Angeles,1599,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
164338,The Golden Ages,1600,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
160610,Thunderbirds,1601,26,other,Pandemic system cluster,franchise_series,no
191876,Ulm,1602,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
137649,Level 7 [Omega Protocol],1603,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
243759,Hellboy: The Board Game,1604,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
257527,Trapwords,1605,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
215471,Photograph,1606,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
323156,Stroganov,1607,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
402111,Kronologic: Paris 1920,1608,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
361241,Vaalbara,1609,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
300001,Renature,1610,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
116,Guillotine,1611,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
119591,Rialto,1612,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
50768,Ninjato,1613,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
328326,Fleet: The Dice Game (Second Edition),1614,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
394,Kahuna,1615,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
202077,Deep Madness,1616,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
360153,Marvel Dice Throne: Scarlet Witch v. Thor v. Loki v. Spider-Man,1617,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
204836,Escape Room: The Game,1618,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
202583,Rise of Tribes,1619,33,other,,tiny_fragment,no
219100,UBOOT: The Board Game,1620,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
272533,Kingdom Rush: Rift in Time,1621,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
210232,Dungeon Degenerates: Hand of Doom,1622,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
1403,Turn the Tide,1623,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
405537,DroPolter,1624,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
343844,Bullet★,1625,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
404538,Kinfire Delve: Scorn's Stockade,1626,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
132372,Guildhall,1627,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
113873,"The Hunters: German U-Boats at War, 1939-43",1628,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
449185,FlipToons,1629,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
232361,After the Virus,1630,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
