bgg_id,name,overall_rank,community,manual_label,community_type,average_rating,average_weight,owned,year_published,degree,weighted_degree_strength,betweenness,weighted_clustering,degree_rank,strength_rank,betweenness_rank,internal_degree,external_degree,internal_strength,external_strength,internal_strength_share,community_internal_strength_rank
284818,Caylus 1303,1013,22,Trade-route / area-influence euros,bridge_cluster,7.4073,2.8767,6924,2019,91,33.62516403198242,0.0,0.0529344285999153,1400,1126,175,1,90,0.4406546652317047,33.18450936675072,0.013104907527367838,6
230244,Black Angel,1014,2,Current heavy euro engine builders,taste_specialist,7.18479,3.87,9530,2019,80,39.541022911667824,0.0,0.06482648591902392,1956,960,175,26,54,12.121136873960495,27.41988603770733,0.3065458600056543,117
216459,The Lost Expedition,1015,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.03042,1.8723,14641,2017,70,34.508468613028526,0.0,0.06659792664999462,2302,1092,175,13,57,5.5971202701330185,28.911348342895508,0.16219555648493336,156
91872,Dungeons & Dragons: The Legend of Drizzt Board Game,1016,9,Amerithrash / miniatures / LCG,taste_specialist,7.19653,2.5869,14822,2011,108,39.57204645872116,5.7646116893514816e-05,0.037928498383386064,761,958,145,40,68,16.21499189734459,23.35705456137657,0.40975874003026236,63
393333,Galileo Galilei,1017,2,Current heavy euro engine builders,taste_specialist,7.62531,3.032,5215,2024,101,39.45132790505886,0.0,0.04916782463057819,966,965,175,35,66,12.198359489440918,27.252968415617943,0.3092002256247683,116
156566,Lords of Xidit,1018,25,Party / family / social deduction,taste_cross_over,7.07359,2.6372,9659,2014,69,26.45102596282959,0.0,0.059277476899658836,2330,1420,175,8,61,2.838113248348236,23.612912714481354,0.1072969060760254,145
65244,Forbidden Island,1019,25,Party / family / social deduction,taste_cross_over,6.75113,1.7388,100730,2010,754,458.5766555890441,0.0,0.01207148929842208,99,102,175,149,605,88.91507052630186,369.66158506274223,0.19389358233268544,6
245643,Luxor,1020,15,Deck-manipulation / engine gateway cluster,bridge_cluster,7.19702,1.9079,6754,2018,84,28.736647501587868,0.0,0.04977576563683089,1764,1327,175,2,82,0.563295990228653,28.173351511359215,0.019602007861130203,5
137988,Zombicide Season 2: Prison Outbreak,1021,9,Amerithrash / miniatures / LCG,taste_specialist,7.33904,2.6735,12306,2013,104,35.890526473522186,0.0,0.04291478359276174,865,1054,175,37,67,12.660916596651077,23.22960987687111,0.35276486139013646,79
191051,Outlive,1022,0,Terraforming Mars universal-appeal micro-cluster,bridge_singleton,7.26275,3.0353,8322,2017,75,25.45794726908207,0.0,0.051568432943402354,2158,1462,175,1,74,0.6676890254020691,24.79025824368,0.026227135218123334,3
228867,Unlock!: Mystery Adventures,1023,37,Escape-room / Unlock series cluster,franchise_series,7.30488,2.0833,8521,2017,97,26.941976413130757,0.0,0.03656893219388649,1115,1397,175,10,87,3.282837361097336,23.659139052033424,0.12184842384084983,6
36235,The Duke,1024,15,Deck-manipulation / engine gateway cluster,bridge_cluster,7.29702,2.4748,6903,2013,89,24.561333671212193,0.0,0.04067978077874801,1506,1519,175,1,88,0.4286141991615295,24.132719472050667,0.017450770585145336,8
234671,Pandemic: Rising Tide,1025,26,Pandemic system cluster,franchise_series,7.533,2.525,6649,2017,76,27.809442281723022,0.0,0.05300837836260975,2119,1365,175,5,71,2.632939726114273,25.17650255560875,0.0946779047001852,5
239307,Unlock!: Secret Adventures,1026,37,Escape-room / Unlock series cluster,franchise_series,7.49023,2.1277,7082,2017,91,21.90275944769382,0.0,0.03431953371663797,1400,1682,175,10,81,3.1804714798927307,18.722287967801094,0.14520871160038273,7
422674,Saltfjord,1027,2,Current heavy euro engine builders,taste_specialist,7.84338,3.0235,4173,2024,102,38.010844841599464,0.0,0.04486506499495005,931,997,175,32,70,10.743264630436897,27.267580211162567,0.28263682838954834,127
252153,Tang Garden,1028,23,Fantasy adventure / deck-building gateway,taste_cross_over,7.30341,2.6423,9610,2019,77,29.28637638688087,0.0,0.05318902502436036,2078,1310,175,5,72,1.9355583488941193,27.350818037986755,0.06609074210222785,17
110277,Among the Stars,1029,8,Medium worker-placement euros,taste_specialist,7.00939,2.2377,9743,2012,73,31.026298448443413,0.0,0.06049296732557099,2223,1228,175,12,61,4.539016991853714,26.4872814565897,0.1462957948205206,109
395375,Art Society,1030,19,Recent releases / new-hotness cluster,temporal_artifact,7.48313,1.8627,6888,2023,83,21.94697572290897,0.0,0.04123239090925899,1813,1678,175,16,67,4.236149609088898,17.710826113820076,0.19301746457335647,189
528,ZÈRTZ,1031,10,BGG Golden Age canon,temporal_canon,7.26321,2.7347,6821,1999,85,32.96794256567955,0.0,0.043065149970155106,1719,1147,175,42,43,16.890162654221058,16.077779911458492,0.5123207983201274,105
163602,XCOM: The Board Game,1032,9,Amerithrash / miniatures / LCG,taste_specialist,6.97708,2.9121,14919,2015,99,39.692859791219234,0.0,0.04856392864862276,1042,954,175,32,67,11.874715752899647,27.818144038319588,0.2991650340983127,88
228328,Rurik: Dawn of Kiev,1033,5,Area-control crossover / Root-Eclipse cluster,bridge_cluster,7.65848,3.0894,3505,2019,72,17.938864693045613,0.0,0.041466649794696483,2261,1951,175,5,67,1.2016822993755338,16.737182393670082,0.06698764497852484,30
91514,Rhino Hero,1036,25,Party / family / social deduction,taste_cross_over,6.88577,1.0202,22005,2011,115,82.87285082042217,0.0,0.06954157418209343,635,451,175,31,84,17.151741057634354,65.72110976278782,0.20696453528310008,38
295293,The Thing: The Boardgame,1037,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.62115,2.9573,6341,2022,91,22.07519261538982,0.0,0.03570386366751127,1400,1671,175,13,78,3.3879448473453517,18.68724776804447,0.15347294614242368,205
12891,Friedrich: Anniversary Edition,1038,20,Historical wargames + conflict strategy,taste_specialist,7.54661,3.1299,4244,2004,143,45.78676781803369,0.0,0.02121562879795538,419,844,175,87,56,27.298197217285633,18.488570600748062,0.5962027572196065,33
26990,Container,1039,10,BGG Golden Age canon,temporal_canon,7.16574,3.225,3359,2007,98,24.42821809649467,0.0,0.030917912359469703,1077,1524,175,48,50,11.802661031484604,12.62555706501007,0.4831568551116803,162
26997,1989: Dawn of Freedom,1040,20,Historical wargames + conflict strategy,taste_specialist,7.74669,3.2893,4752,2012,122,34.6789865270257,0.0,0.02251442966854161,546,1087,175,75,47,20.158027432858944,14.520959094166756,0.5812749867170882,57
420805,Black Forest,1041,2,Current heavy euro engine builders,taste_specialist,7.57835,3.1929,5583,2024,93,42.848527282476425,0.0,0.057902917639058846,1285,899,175,28,65,11.97081047296524,30.877716809511185,0.2793750738280541,118
103886,Star Wars: The Card Game,1043,9,Amerithrash / miniatures / LCG,taste_specialist,7.17093,2.9792,11406,2012,96,32.76952273398638,0.0,0.04154046982833154,1154,1163,175,36,60,11.790212154388428,20.97931057959795,0.3597920009424001,90
296108,Terraforming Mars: The Dice Game,1044,13,Puzzle / nature tableau builders,taste_cross_over,7.31645,2.4179,10076,2023,88,44.150353237986565,0.0,0.062488198884863,1566,876,175,13,75,5.917386904358864,38.2329663336277,0.134028076116673,62
41002,Vasco da Gama,1046,8,Medium worker-placement euros,taste_specialist,7.21236,3.232,5263,2009,84,28.0190717279911,0.0,0.04205601093233135,1764,1356,175,22,62,7.605538189411163,20.41353353857994,0.2714414761218951,71
145659,Scoville,1047,21,Viticulture / Dinosaur Island gateway bridge,bridge_cluster,7.10788,2.7796,7886,2014,79,24.582059025764462,0.0,0.04825072859828178,1990,1517,175,2,77,0.6087620854377747,23.97329694032669,0.024764487173337714,5
179803,Arcadia Quest: Inferno,1048,9,Amerithrash / miniatures / LCG,taste_specialist,7.84149,2.4615,7984,2017,96,28.985091403126713,0.0,0.03879271833699411,1154,1318,175,23,73,8.232238203287125,20.752853199839592,0.28401629267931466,122
904,Nightmare Productions,1049,10,BGG Golden Age canon,temporal_canon,7.06688,2.0987,6990,2000,68,27.05085577815771,0.0,0.05292938661840443,2346,1391,175,29,39,11.923638008534908,15.127217769622803,0.4407859812761518,157
281474,Lands of Galzyr,1050,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.93076,1.7143,4954,2022,96,22.083131477236744,0.0,0.031154589266530433,1154,1670,175,30,66,7.187164723873138,14.895966753363608,0.3254594907104391,127
295262,Sniper Elite: The Board Game,1051,5,Area-control crossover / Root-Eclipse cluster,bridge_cluster,7.7354,2.4384,5262,2022,89,27.064222186803814,0.0,0.040819953822124166,1506,1390,175,5,84,1.178568184375763,25.885654002428055,0.04354709240269311,32
324090,Scarface 1920,1052,2,Current heavy euro engine builders,taste_specialist,7.92113,3.8239,4613,2023,102,25.442157655954357,0.0,0.033355403479919124,931,1465,175,26,76,5.935363307595253,19.506794348359108,0.2332885200955497,174
112,Condottiere,1053,10,BGG Golden Age canon,temporal_canon,6.89504,1.9514,13875,1995,100,54.69265614449978,0.0,0.0526584980298556,1002,703,175,36,64,19.340674191713333,35.351981952786446,0.35362470128740214,87
12962,Reef Encounter,1054,10,BGG Golden Age canon,temporal_canon,7.12257,3.675,5768,2004,110,36.52149289101362,0.0,0.02924172562539668,725,1031,175,61,49,19.407728672027588,17.113764218986034,0.531405677471717,85
239464,Palm Island,1055,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.05753,1.7529,15871,2018,103,62.65678383409977,0.0,0.061047235870809305,895,605,175,27,76,13.538318775594234,49.118465058505535,0.21607107717881716,72
248065,Zombicide: Invader,1056,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.75537,2.3483,7778,2019,98,20.042733103036877,0.0,0.02771805758056139,1077,1814,175,22,76,4.286554671823978,15.7561784312129,0.2138707655182256,184
368058,The Wolves,1057,2,Current heavy euro engine builders,taste_specialist,7.25199,2.8231,8022,2022,92,31.04829883575439,0.0,0.045418150360436615,1346,1226,175,21,71,6.358605459332466,24.68969337642193,0.20479722554106783,167
210296,DinoGenics,1058,21,Viticulture / Dinosaur Island gateway bridge,bridge_cluster,7.54885,2.9355,4380,2019,76,15.886400625109669,0.0,0.03542429075950602,2119,2073,175,2,74,0.4610183537006378,15.425382271409035,0.02901968574127251,6
352574,Fit to Print,1059,13,Puzzle / nature tableau builders,taste_cross_over,7.30945,2.1176,9603,2023,89,37.53184738755226,0.0,0.05414134462700489,1506,1005,175,17,72,6.71339350938797,30.81845387816429,0.1788719174962467,58
396989,Evenfall,1060,2,Current heavy euro engine builders,taste_specialist,7.61502,3.1027,5206,2023,90,31.45295622944832,0.0,0.047424060778433405,1445,1211,175,25,65,8.257144778966904,23.195811450481415,0.2625236470216438,147
329465,Red Rising,1061,13,Puzzle / nature tableau builders,taste_cross_over,6.9622,2.317,19591,2021,105,75.0400941669941,0.0,0.07438243195932086,829,506,175,18,87,11.082734256982803,63.95735991001129,0.1476908362124294,33
374595,Kelp: Shark vs Octopus,1062,19,Recent releases / new-hotness cluster,temporal_artifact,7.51582,2.4043,8730,2024,95,39.790401577949524,0.0,0.050490624758230566,1199,951,175,26,69,11.131963193416595,28.65843838453293,0.27976503759604043,79
343562,Horrified: American Monsters,1063,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.42454,2.2182,10313,2021,91,32.63883024454117,0.0,0.04981530639258243,1400,1167,175,11,80,4.487242221832275,28.151588022708893,0.1374817108398903,179
155362,Ca$h 'n Guns: Second Edition,1064,25,Party / family / social deduction,taste_cross_over,6.80917,1.2513,23647,2014,112,74.84623885154724,0.0,0.06714390641198725,687,508,175,29,83,17.15524733066559,57.69099152088165,0.22920653855021267,37
235488,Istanbul: The Dice Game,1065,17,Roll-and-write / number dice games,taste_cross_over,7.14263,1.7899,8700,2017,73,28.771083384752274,0.0,0.0581348943689719,2223,1324,175,5,68,1.8287309110164642,26.94235247373581,0.06356141986594886,21
300217,Merchants of the Dark Road,1067,2,Current heavy euro engine builders,taste_specialist,7.343,3.2794,8435,2022,79,29.85483166575432,0.0,0.05099364366544859,1990,1288,175,19,60,6.392037868499756,23.462793797254562,0.2141039661540578,166
119788,Hyperborea,1068,8,Medium worker-placement euros,taste_specialist,7.1623,3.1619,7118,2014,61,21.54208117723465,0.0,0.05751058972085162,2448,1703,175,11,50,3.364374876022339,18.17770630121231,0.1561768729930217,126
334011,A Gentle Rain,1069,13,Puzzle / nature tableau builders,taste_cross_over,7.62062,1.1158,8923,2021,109,39.01489396393299,0.0,0.04045813730291024,746,975,175,19,90,6.479444041848183,32.53544992208481,0.1660761669079007,59
25669,Qwirkle,1070,25,Party / family / social deduction,taste_cross_over,6.77554,1.5817,44526,2006,208,156.6102732643485,0.0,0.04117544210154863,272,253,175,44,164,25.191468007862568,131.41880525648594,0.16085450515331723,23
291508,Tiny Epic Dinosaurs,1071,23,Fantasy adventure / deck-building gateway,taste_cross_over,7.28067,2.6484,12702,2020,94,41.67958799004555,0.0,0.05601505464359226,1242,920,175,8,86,3.443874180316925,38.23571380972862,0.08262735661253262,12
38996,Washington's War,1073,20,Historical wargames + conflict strategy,taste_specialist,7.60158,2.8885,5213,2010,153,49.909512117505066,0.0,0.02044499973524886,384,773,175,101,52,32.64852362126112,17.260988496243954,0.654154333234007,27
12902,Carcassonne: The City,1074,10,BGG Golden Age canon,temporal_canon,7.20639,2.2648,7141,2004,78,19.86724971607327,0.0,0.0378269016450776,2035,1826,175,38,40,9.615094348788261,10.252155367285013,0.48396705564179454,191
28181,Combat Commander: Pacific,1075,20,Historical wargames + conflict strategy,taste_specialist,8.09986,3.2486,4335,2008,129,33.61215363442898,0.0,0.020148158604163673,478,1127,175,77,52,21.122563302516937,12.48959033191204,0.6284204080538613,50
177590,"13 Days: The Cuban Missile Crisis, 1962",1077,20,Historical wargames + conflict strategy,taste_specialist,7.1847,2.3312,7638,2016,96,36.19187109917402,0.0,0.041335783201833835,1154,1045,175,27,69,7.6619923040270805,28.529878795146942,0.21170478539314713,136
197405,Tak,1080,35,Cooperative trick-taking + deduction,taste_cross_over,7.56839,2.4321,6304,2017,89,17.695386871695515,0.0,0.03301357723588924,1506,1962,175,11,78,1.932230249047279,15.76315662264824,0.10919400988841667,87
296345,Sherlock Holmes Consulting Detective: The Baker Street Irregulars,1081,4,Legacy + narrative mystery,shared_culture,8.17618,2.2778,6715,2020,81,20.31458945572376,0.0,0.03793169149067772,1907,1795,175,4,77,1.388312190771103,18.92627726495266,0.0683406471884145,29
272738,Jaws,1082,25,Party / family / social deduction,taste_cross_over,7.06336,2.1778,17758,2019,88,52.20054839551449,0.0,0.06855722180902328,1566,738,175,12,76,6.64986389875412,45.55068449676037,0.12739069038833187,70
11971,Cockroach Poker,1083,35,Cooperative trick-taking + deduction,taste_cross_over,6.80387,1.0972,29146,2004,143,120.97022469341755,0.0,0.06468018779591264,419,329,175,29,114,16.832229018211365,104.13799567520618,0.13914357074949923,13
422780,Mistborn: The Deckbuilding Game,1084,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.68481,2.6818,7137,2024,99,35.366665452718735,0.0,0.04595214447898079,1042,1067,175,19,80,6.389371797442436,28.9772936552763,0.1806608487301216,141
402283,Courtisans,1085,19,Recent releases / new-hotness cluster,temporal_artifact,7.26437,1.3061,8257,2024,87,41.07078376412392,0.0,0.059580425499487714,1618,930,175,21,66,11.412448555231094,29.658335208892822,0.2778726751545481,77
172931,Outfoxed!,1086,25,Party / family / social deduction,taste_cross_over,7.13976,1.0987,12109,2014,121,50.9492949321866,0.0,0.047957723697785684,556,753,175,36,85,12.926499173045158,38.022795759141445,0.2537130138945063,45
154458,Akrotiri,1087,29,Small two-player/set-collection card games,bridge_cluster,7.15066,2.6382,8252,2014,74,26.95910519361496,0.0,0.054006129830603544,2194,1396,175,1,73,0.5734832882881165,26.385621905326843,0.021272341354413395,8
1041,San Marco,1088,10,BGG Golden Age canon,temporal_canon,7.16859,2.6756,5083,2001,101,27.54695528000593,0.0,0.029457481106434074,966,1374,175,63,38,17.04105383902788,10.50590144097805,0.6186184159305831,101
117915,Yedo,1089,8,Medium worker-placement euros,taste_specialist,7.32464,3.3333,4591,2012,67,14.261294856667517,0.0,0.036452622690947734,2373,2175,175,18,49,3.6227385997772212,10.638556256890297,0.25402592374587213,121
360265,Sabika,1090,2,Current heavy euro engine builders,taste_specialist,7.70507,3.8491,4910,2022,114,44.07640053331852,0.0,0.042881722434849834,653,877,175,56,58,21.39900054037571,22.67739999294281,0.4854979145631377,77
252526,Pictomania (Second Edition),1091,35,Cooperative trick-taking + deduction,taste_cross_over,7.57112,1.4386,5243,2018,104,33.88364823162556,0.0,0.04490832988986291,865,1114,175,11,93,3.8316008150577545,30.052047416567802,0.11308111773753751,59
326945,Castles of Mad King Ludwig: Collector's Edition,1092,13,Puzzle / nature tableau builders,taste_cross_over,8.25887,2.5909,4586,2022,85,20.425862967967984,0.0,0.03943596042324976,1719,1787,175,12,73,2.6978601962327953,17.72800277173519,0.13208059803708674,135
98229,Pictomania,1093,8,Medium worker-placement euros,taste_specialist,7.25594,1.525,5653,2011,102,21.30246730148792,0.0,0.032907285473880006,931,1720,175,16,86,2.9701915681362148,18.332275733351707,0.1394294626110636,133
271529,Botanik,1094,31,Railroad Ink / spatial puzzle cluster,franchise_series,7.4903,1.775,5736,2021,80,16.78764800727367,0.0,0.0342033549546121,1956,2028,175,3,77,0.6971731483936309,16.090474858880043,0.04152893532742424,7
325022,Coffee Traders,1095,2,Current heavy euro engine builders,taste_specialist,7.6787,4.2537,4959,2021,102,47.547394290566444,0.0,0.05232054175538518,931,815,175,46,56,20.86388872563839,26.683505564928055,0.4388019372447052,82
329873,Grove: 9 card solitaire game,1096,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.5084,1.3333,7373,2021,110,40.691684022545815,0.0,0.041121617444861085,725,940,175,26,84,9.863733693957329,30.827950328588486,0.2424017076435614,95
420498,Unstoppable,1097,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.35682,3.0,4150,2025,105,27.976738631725308,0.0,0.030999050294419402,829,1360,175,45,60,12.012626335024834,15.964112296700478,0.4293790814274059,80
166384,Spyfall,1098,25,Party / family / social deduction,taste_cross_over,6.73781,1.2298,30888,2014,141,105.90842269361019,0.0,0.060650282225424776,427,369,175,47,94,26.94393949955702,78.96448319405317,0.2544079008475559,22
94,Union Pacific,1099,10,BGG Golden Age canon,temporal_canon,7.19115,2.5458,4731,1999,103,23.194205708801743,0.0,0.025344907200472996,895,1590,175,62,41,13.694925643503666,9.49928006529808,0.5904459853223907,138
148319,Tragedy Looper,1100,9,Amerithrash / miniatures / LCG,taste_specialist,7.18378,3.5514,9526,2011,84,31.81938210129738,0.0,0.04979524932667757,1764,1196,175,15,69,5.02789232134819,26.79148977994919,0.15801351218392098,175
327778,ito,1101,19,Recent releases / new-hotness cluster,temporal_artifact,7.33543,1.0141,7129,2019,107,51.71277518570423,0.0,0.053630921571304564,779,741,175,27,80,12.832855597138405,38.879919588565826,0.24815638980995922,66
281466,Yedo: Deluxe Master Set,1102,2,Current heavy euro engine builders,taste_specialist,7.90917,3.2143,4652,2020,89,26.53838628530502,0.0,0.044287586562030176,1506,1415,175,31,58,8.997006431221962,17.54137985408306,0.33901859497025383,140
303553,Skulls of Sedlec,1103,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.35907,1.253,9391,2020,97,48.22006133198738,0.0,0.056686485505052536,1115,798,175,16,81,8.369457393884659,39.85060393810272,0.1735679541397156,111
125678,DC Deck-Building Game,1104,9,Amerithrash / miniatures / LCG,taste_specialist,7.05054,1.9967,13350,2012,85,27.25819336622953,0.0,0.043382346778371085,1719,1381,175,16,69,5.1091606467962265,22.149032719433308,0.18743577676450193,174
160851,Lanterns: The Harvest Festival,1105,25,Party / family / social deduction,taste_cross_over,6.85593,1.5432,20781,2015,99,59.53541001677513,0.0,0.06998850768147515,1042,646,175,18,81,9.281316041946411,50.25409397482872,0.1558957272542717,54
238992,Call to Adventure,1106,23,Fantasy adventure / deck-building gateway,taste_cross_over,7.0513,2.0059,14187,2019,79,28.206104084849358,0.0,0.05091973113651499,1990,1347,175,5,74,1.8780780732631683,26.32802601158619,0.0665841006476311,19
318553,Rajas of the Ganges: The Dice Charmers,1107,17,Roll-and-write / number dice games,taste_cross_over,7.47276,2.2785,6078,2020,82,30.074024736881256,0.0,0.051675517317720826,1861,1274,175,6,76,2.167532056570053,27.906492680311203,0.07207322849315549,18
129948,The Palaces of Carrara,1108,8,Medium worker-placement euros,taste_specialist,7.11384,2.5878,4906,2012,86,23.925364702939984,0.0,0.03889662666077359,1673,1550,175,20,66,5.437244862318039,18.48811984062195,0.2272585989734109,97
244992,The Mind,1109,35,Cooperative trick-taking + deduction,taste_cross_over,6.71736,1.074,69135,2018,1066,669.1920052468777,0.0004867894315452362,0.009938715077034112,69,71,97,96,970,59.59763550013304,609.5943697467446,0.08905909669101073,1
199966,Kingsburg (Second Edition),1110,23,Fantasy adventure / deck-building gateway,taste_cross_over,7.35349,2.4368,6099,2017,88,24.876465737819668,0.0,0.043238322723316146,1566,1500,175,3,85,0.8504517078399657,24.026014029979706,0.034186998941213124,38
300753,Cross Clues,1111,19,Recent releases / new-hotness cluster,temporal_artifact,7.19694,1.0894,9285,2020,100,41.459915950894356,0.0,0.05213060623064184,1002,923,175,19,81,7.54502959549427,33.914886355400085,0.1819837166199444,117
195137,Catacombs (Third Edition),1112,6,,tiny_fragment,7.43512,2.4032,6670,2015,80,20.430596619844433,0.0,0.041685972835046874,1956,1786,175,1,79,0.3722051680088043,20.058391451835632,0.018218027350570754,4
293207,Eila and Something Shiny,1113,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.94092,2.013,4909,2021,76,14.61934672296047,0.0,0.031500605782407536,2119,2143,175,16,60,2.976697415113449,11.642649307847023,0.20361357258449758,218
59946,Dungeons & Dragons: Castle Ravenloft Board Game,1114,9,Amerithrash / miniatures / LCG,taste_specialist,6.97721,2.4992,18093,2010,115,41.926925756037235,0.00034267413931144916,0.03295104998283195,635,915,134,51,64,18.915879033505917,23.01104672253132,0.4511630340744012,58
362452,Atiwa,1115,2,Current heavy euro engine builders,taste_specialist,7.42904,2.7724,5533,2022,79,30.593896746635437,0.0,0.0528164549223775,1990,1248,175,22,57,7.879557102918625,22.714339643716812,0.2575532358029933,151
318983,Faiyum,1118,10,BGG Golden Age canon,temporal_canon,7.46269,3.0698,4704,2020,78,34.717968970537186,0.0,0.05624719899868987,2035,1082,175,18,60,7.204659163951874,27.513309806585312,0.20751960375521925,241
113997,Tajemnicze Domostwo,1119,25,Party / family / social deduction,taste_cross_over,7.08019,1.8287,5469,2013,96,18.003587916493412,0.0,0.031193347170700186,1154,1945,175,15,81,2.561505302786827,15.442082613706589,0.14227749016851166,148
202408,Adrenaline,1120,25,Party / family / social deduction,taste_cross_over,6.97555,2.3789,9371,2016,91,33.6074310913682,0.0,0.048573336046122975,1400,1128,175,13,78,4.422120183706284,29.185310907661915,0.1315816187105735,113
305682,Rolling Realms,1122,13,Puzzle / nature tableau builders,taste_cross_over,7.11788,2.0,11973,2021,90,56.97197887301445,0.0,0.07363556484707473,1445,681,175,18,72,10.050777852535248,46.9212010204792,0.17641616196863288,40
233262,Tidal Blades: Heroes of the Reef,1123,13,Puzzle / nature tableau builders,taste_cross_over,7.43575,2.9444,7245,2020,84,25.39743812382221,0.0,0.04260298902216619,1764,1466,175,13,71,3.535703256726265,21.861734867095947,0.13921495701607228,107
207830,5-Minute Dungeon,1124,25,Party / family / social deduction,taste_cross_over,6.90115,1.1271,23308,2017,92,45.23961590230465,0.0,0.05851842437970915,1346,854,175,15,77,6.30279266834259,38.93682323396206,0.139320207358823,73
298065,Santa Monica,1125,13,Puzzle / nature tableau builders,taste_cross_over,7.12818,2.1544,8446,2020,82,25.243514299392697,0.0,0.04675942977400231,1861,1477,175,10,72,2.9562057554721832,22.287308543920517,0.1171075358371676,122
147151,Concept,1126,25,Party / family / social deduction,taste_cross_over,6.74215,1.375,37326,2013,121,96.93268536776304,0.0,0.07026587322642139,556,401,175,38,83,21.632531560957432,75.30015380680561,0.22317066197932628,31
309630,Small World of Warcraft,1127,34,Licensed family/fandom games,franchise_series,7.24812,2.6875,13475,2020,102,40.716207318007946,0.0,0.05196054029148529,931,938,175,2,100,0.8004661127924919,39.915741205215454,0.01965964330961794,9
242804,Lowlands,1128,8,Medium worker-placement euros,taste_specialist,7.36694,3.068,5377,2018,84,24.960159271955487,0.0,0.045317515465540276,1764,1493,175,12,72,3.3756081461906433,21.584551125764847,0.13523984800783617,125
193214,Meeple Circus,1129,25,Party / family / social deduction,taste_cross_over,7.01085,1.4052,10326,2017,93,43.32304188609123,0.0,0.06251381419455905,1285,890,175,12,81,4.915416061878204,38.40762582421303,0.11345962443732022,101
340041,Kingdomino Origins,1130,13,Puzzle / nature tableau builders,taste_cross_over,7.45471,1.9054,7205,2021,99,29.4058885872364,0.0,0.04286260150084055,1042,1305,175,16,83,4.171129137277603,25.2347594499588,0.14184672994673855,92
223953,Kitchen Rush,1131,28,Real-time cooperative micro-cluster,taste_cross_over,7.20852,2.1935,7115,2017,78,21.315200060606,0.0,0.04520690231970246,2035,1719,175,1,77,0.3269050121307373,20.988295048475266,0.015336708602370172,4
245487,Orchard: 9 card solitaire game,1132,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.22939,1.1933,9022,2018,101,41.006081983447075,0.0,0.048334894874812455,966,932,175,21,80,8.159911468625069,32.846170514822006,0.19899271215228465,115
393165,Inferno,1133,2,Current heavy euro engine builders,taste_specialist,7.87366,3.6038,4268,2024,92,26.588014528155323,0.0,0.0402337996397789,1346,1412,175,36,56,9.562847971916199,17.025166556239128,0.35966762248417006,133
381249,Rebel Princess,1136,19,Recent releases / new-hotness cluster,temporal_artifact,7.4014,1.8537,6595,2023,96,44.290456250309944,0.0,0.05581231577216761,1154,870,175,28,68,13.340927496552467,30.949528753757477,0.30121449689195984,61
35570,Tinners' Trail,1137,10,BGG Golden Age canon,temporal_canon,7.19392,2.826,4141,2008,96,29.299287028610703,0.0,0.03507942102449179,1154,1308,175,48,48,14.27664715796709,15.022639870643616,0.48726943915140214,133
177678,Signorie,1138,8,Medium worker-placement euros,taste_specialist,7.35971,3.5205,3581,2015,94,28.427054852247235,0.0,0.03830129423083965,1242,1342,175,28,66,8.86889035999775,19.55816449224949,0.311987661264763,62
313010,Cosmic Encounter: 42nd Anniversary Edition,1139,5,Area-control crossover / Root-Eclipse cluster,bridge_cluster,8.13906,2.5,4243,2018,131,22.085035681724545,0.0,0.023318222272757188,467,1669,175,5,126,1.0134488642215729,21.071586817502975,0.045888486612688864,35
375651,That's Not a Hat,1140,19,Recent releases / new-hotness cluster,temporal_artifact,6.99555,1.0538,14223,2023,153,102.82532196491957,0.0,0.04997704867087368,384,384,175,56,97,30.445238322019577,72.38008364289999,0.2960869729384989,30
284108,Pictures,1141,19,Recent releases / new-hotness cluster,temporal_artifact,7.22391,1.0341,6871,2019,84,28.17558582127094,0.0,0.04832780070670053,1764,1349,175,17,67,5.412762135267258,22.762823686003685,0.19210823759273657,160
9440,Maharaja: The Game of Palace Building in India,1142,10,BGG Golden Age canon,temporal_canon,7.09342,3.1695,5991,2004,125,41.55578511208296,0.0,0.02866427637816255,513,921,175,81,44,26.06775449961424,15.48803061246872,0.6272954398359966,60
270971,Era: Medieval Age,1143,3,Thematic sandbox worker-placement bridge,bridge_cluster,7.18648,2.2636,7286,2019,61,19.28330560028553,0.0,0.05153604930149389,2448,1872,175,1,60,0.7552245259284973,18.528081074357033,0.03916468169841765,5
368017,Point City,1145,13,Puzzle / nature tableau builders,taste_cross_over,7.13517,1.6822,10833,2023,91,47.02129998803139,0.0,0.06480475169750327,1400,823,175,16,75,8.23096439242363,38.79033559560776,0.17504757194119913,49
